Date,Spend,AMS_revenue,Impressions,Clicks,PID,CID
29-10-2018,4.62,329.07,4225,25,p11,c12
05-11-2018,3.8,296.07,6088,23,p11,c12
12-11-2018,3.63,179.82,7328,18,p11,c12
19-11-2018,3.26,138.93,11800,20,p11,c12
26-11-2018,4.27,156.85,6685,28,p11,c12
03-12-2018,3.36,42.96,5836,23,p11,c12
10-12-2018,2.92,41.09,5384,21,p11,c12
17-12-2018,0.72,26.4,3269,6,p11,c12
24-12-2018,0.91,0,1312,8,p11,c12
01-01-2018,1.74,16.75,2638,11,p12,c5
08-01-2018,1.38,16.75,1332,10,p12,c5
15-01-2018,1.36,0,1254,13,p12,c5
22-01-2018,0.28,0,994,5,p12,c5
29-01-2018,0,0,128,0,p12,c5
05-02-2018,0,0,0,0,p12,c5
12-02-2018,0,0,0,0,p12,c5
19-02-2018,0,0,0,0,p12,c5
26-02-2018,0,0,0,0,p12,c5
05-03-2018,0,0,0,0,p12,c5
12-03-2018,0,0,0,0,p12,c5
26-03-2018,0.39,0,540,4,p12,c5
02-04-2018,1.34,0,594,7,p12,c5
09-04-2018,2.94,9.99,1297,15,p12,c5
16-04-2018,1.68,92.5,995,9,p12,c5
23-04-2018,1.05,0,897,9,p12,c5
30-04-2018,1.02,30.51,1553,7,p12,c5
07-05-2018,0.68,41.93,1005,4,p12,c5
14-05-2018,0.95,0,711,5,p12,c5
21-05-2018,2.54,19.54,948,12,p12,c5
28-05-2018,3.14,39,1056,13,p12,c5
04-06-2018,1.27,14.38,1020,7,p12,c5
11-06-2018,0.41,0,616,4,p12,c5
18-06-2018,0,0,0,0,p12,c5
25-06-2018,1.25,0,688,6,p12,c5
02-07-2018,1.54,10.31,582,7,p12,c5
09-07-2018,0.38,0,300,3,p12,c5
16-07-2018,0.28,28.88,886,3,p12,c5
23-07-2018,0.76,0,1349,5,p12,c5
30-07-2018,1.87,4637.21,694,8,p12,c5
06-08-2018,2.25,0,880,12,p12,c5
13-08-2018,2.95,149.11,1442,15,p12,c5
20-08-2018,8.57,177.93,3684,33,p12,c5
27-08-2018,11.77,515.62,19499,51,p12,c5
03-09-2018,16.84,161.01,19681,61,p12,c5
10-09-2018,9.73,146.15,10767,45,p12,c5
17-09-2018,11.26,87.92,10018,48,p12,c5
24-09-2018,9.46,172.21,6750,35,p12,c5
01-10-2018,10.11,19.48,5260,41,p12,c5
08-10-2018,7.39,166.63,4825,28,p12,c5
15-10-2018,5.74,19.24,4688,22,p12,c5
22-10-2018,9.89,111.34,4472,34,p12,c5
29-10-2018,6.84,359.88,2111,24,p12,c5
05-11-2018,6.54,39.49,2178,27,p12,c5
12-11-2018,3.53,83.88,1785,12,p12,c5
19-11-2018,4.57,132.85,2248,20,p12,c5
26-11-2018,3.11,75.96,2541,20,p12,c5
03-12-2018,7.09,27.31,6372,33,p12,c5
10-12-2018,5.84,5.89,5113,24,p12,c5
17-12-2018,2.68,57.31,2416,13,p12,c5
24-12-2018,2.9,0,1296,13,p12,c5
01-01-2018,2.93,89.61,233,12,p13,c5
08-01-2018,10.64,229.72,2974,42,p13,c5
15-01-2018,4.06,0,1908,16,p13,c5
22-01-2018,8.49,235.38,1491,37,p13,c5
29-01-2018,1.38,30.19,424,6,p13,c5
05-02-2018,0,0,0,0,p13,c5
12-02-2018,0,0,0,0,p13,c5
19-02-2018,0,0,0,0,p13,c5
26-02-2018,0,0,0,0,p13,c5
05-03-2018,0,0,0,0,p13,c5
12-03-2018,0,0,0,0,p13,c5
19-03-2018,0,0,0,0,p13,c5
26-03-2018,2.29,90.26,150,11,p13,c5
02-04-2018,3.72,93.5,193,17,p13,c5
09-04-2018,4.21,107.45,370,19,p13,c5
16-04-2018,4.27,177.65,335,20,p13,c5
23-04-2018,5.31,17.99,714,21,p13,c5
30-04-2018,3.35,156.2,763,14,p13,c5
07-05-2018,2.3,89.83,431,12,p13,c5
14-05-2018,4.79,197.83,669,20,p13,c5
21-05-2018,5.2,110.18,938,23,p13,c5
28-05-2018,9.9,310.74,3887,38,p13,c5
04-06-2018,6.1,166.12,2978,25,p13,c5
11-06-2018,4.61,33.98,2655,16,p13,c5
18-06-2018,10.25,115.62,4105,34,p13,c5
25-06-2018,13.15,97.44,5733,42,p13,c5
02-07-2018,10.74,232.07,2728,33,p13,c5
09-07-2018,10.97,84.84,3143,38,p13,c5
16-07-2018,13.89,156.81,3988,43,p13,c5
23-07-2018,0.48,0,128,1,p13,c5
30-07-2018,4.93,71.97,827,18,p13,c5
06-08-2018,10.7,111.23,3672,39,p13,c5
13-08-2018,9.7,132.98,4145,36,p13,c5
20-08-2018,14.67,293.54,3588,56,p13,c5
27-08-2018,16.04,317.44,4588,52,p13,c5
03-09-2018,18.12,264.67,5805,60,p13,c5
10-09-2018,41.59,596.92,44884,140,p13,c5
17-09-2018,29.24,603.59,28511,95,p13,c5
24-09-2018,21.93,421.63,13233,78,p13,c5
01-10-2018,17.26,195.35,12984,55,p13,c5
08-10-2018,16.79,206.24,13792,56,p13,c5
15-10-2018,19.97,208.03,15482,69,p13,c5
22-10-2018,19.98,163.67,20931,62,p13,c5
29-10-2018,16.06,586.39,10895,56,p13,c5
05-11-2018,16.46,49.97,15375,65,p13,c5
12-11-2018,25.81,239.62,19254,82,p13,c5
19-11-2018,36.67,249.14,39550,131,p13,c5
26-11-2018,13.39,176.53,13278,51,p13,c5
03-12-2018,13.96,114.74,15300,49,p13,c5
10-12-2018,9.12,250.11,18246,32,p13,c5
17-12-2018,6.37,115.61,14028,21,p13,c5
24-12-2018,0,0,87,0,p13,c5
01-01-2018,4.85,22.23,447,16,p14,c15
08-01-2018,5.5,50.08,2905,19,p14,c15
15-01-2018,7.02,39.53,3782,20,p14,c15
22-01-2018,8.61,187.02,2437,23,p14,c15
29-01-2018,0.24,0,278,1,p14,c15
12-02-2018,0,0,0,0,p14,c15
02-04-2018,0.83,13.24,209,5,p14,c15
09-04-2018,0,0,0,0,p14,c15
16-04-2018,0.62,0,54,2,p14,c15
23-04-2018,2.88,74.83,425,10,p14,c15
30-04-2018,1.2,39.96,346,4,p14,c15
14-05-2018,1.8,9.99,345,7,p14,c15
21-05-2018,1.24,27.93,279,6,p14,c15
28-05-2018,1.87,8.62,271,5,p14,c15
04-06-2018,3.23,8.62,315,9,p14,c15
11-06-2018,3.3,45.99,283,12,p14,c15
18-06-2018,2.62,19.98,635,8,p14,c15
25-06-2018,4.48,39.19,1684,14,p14,c15
02-07-2018,6.75,19.98,2215,21,p14,c15
09-07-2018,5.87,269.61,1354,20,p14,c15
16-07-2018,3.61,29.49,3368,15,p14,c15
23-07-2018,3.64,312.72,2461,14,p14,c15
30-07-2018,4.62,655.12,2062,17,p14,c15
06-08-2018,4.57,162.23,2501,18,p14,c15
13-08-2018,5.53,108.73,1984,20,p14,c15
20-08-2018,0.52,0,390,3,p14,c15
27-08-2018,6.7,21.61,2185,21,p14,c15
03-09-2018,8.6,145.39,1605,28,p14,c15
10-09-2018,7.39,55.51,1839,20,p14,c15
17-09-2018,4.79,45.85,1744,18,p14,c15
24-09-2018,5.04,41.52,2507,18,p14,c15
01-10-2018,4.72,38.85,2229,15,p14,c15
08-10-2018,2.87,59.94,1597,10,p14,c15
15-10-2018,4.19,243.39,1448,11,p14,c15
22-10-2018,4.3,56.38,1472,18,p14,c15
29-10-2018,5.41,68.25,2150,20,p14,c15
05-11-2018,9.42,47.59,4272,35,p14,c15
12-11-2018,11.28,143.34,3762,37,p14,c15
19-11-2018,7.29,60.34,5387,24,p14,c15
26-11-2018,8.22,226.6,16493,29,p14,c15
03-12-2018,8.76,141.21,2861,29,p14,c15
10-12-2018,8.17,86.2,3325,29,p14,c15
17-12-2018,3.04,17.24,1802,15,p14,c15
24-12-2018,6.85,8.62,1053,29,p14,c15
08-01-2018,11.59,506.33,4203,50,p15,c12
15-01-2018,0,0,0,0,p15,c12
22-01-2018,0.41,0,234,1,p15,c12
09-04-2018,13.26,127.21,7056,45,p15,c12
16-04-2018,21.08,164.51,13543,69,p15,c12
23-04-2018,13.12,199.06,14194,39,p15,c12
30-04-2018,9.15,87.65,12349,33,p15,c12
07-05-2018,10.89,381.51,24113,34,p15,c12
14-05-2018,14.89,225.09,20083,47,p15,c12
21-05-2018,23.65,315.57,21082,74,p15,c12
28-05-2018,21.18,168.57,26723,75,p15,c12
04-06-2018,23.29,312.73,25661,78,p15,c12
11-06-2018,21.48,264.68,24912,70,p15,c12
18-06-2018,21.72,135.69,27474,77,p15,c12
25-06-2018,9.71,85.78,7898,33,p15,c12
02-07-2018,2.08,0,1514,8,p15,c12
09-07-2018,18.59,212.72,3019,50,p15,c12
16-07-2018,20.75,203.63,6780,61,p15,c12
23-07-2018,21.04,303.34,7982,72,p15,c12
30-07-2018,20.86,293.93,10091,70,p15,c12
06-08-2018,28.61,379.59,16901,112,p15,c12
13-08-2018,26.03,307.74,19166,108,p15,c12
20-08-2018,47.98,677.9,27088,181,p15,c12
27-08-2018,50.97,443.27,33602,182,p15,c12
03-09-2018,39.1,399.81,28893,148,p15,c12
10-09-2018,27.14,229.12,17287,101,p15,c12
17-09-2018,3.15,14.38,2810,15,p15,c12
24-09-2018,36.77,569,21612,142,p15,c12
01-10-2018,37.95,674.84,25366,155,p15,c12
08-10-2018,42.66,347.01,25829,171,p15,c12
15-10-2018,44.76,476.57,28319,181,p15,c12
22-10-2018,42.09,241.27,24613,161,p15,c12
29-10-2018,33.66,316.59,17238,131,p15,c12
05-11-2018,33.92,596.88,21238,153,p15,c12
12-11-2018,33.63,242.31,22712,156,p15,c12
19-11-2018,32.06,399.37,32728,160,p15,c12
26-11-2018,23.68,424.72,23937,124,p15,c12
03-12-2018,44,572.84,44929,198,p15,c12
10-12-2018,43.78,515.27,43320,193,p15,c12
17-12-2018,10.35,118.31,6910,41,p15,c12
24-12-2018,0,0,0,0,p15,c12
01-01-2018,0,0,0,0,p16,c14
08-01-2018,0,0,0,0,p16,c14
15-01-2018,0,0,0,0,p16,c14
29-01-2018,0,0,0,0,p16,c14
12-02-2018,0,0,0,0,p16,c14
19-02-2018,0,0,0,0,p16,c14
26-02-2018,0,0,0,0,p16,c14
05-03-2018,0,0,0,0,p16,c14
12-03-2018,0,0,0,0,p16,c14
26-03-2018,0,0,0,0,p16,c14
09-04-2018,0,0,1,0,p16,c14
16-04-2018,0,0,0,0,p16,c14
23-04-2018,0,0,49,0,p16,c14
30-04-2018,0,0,449,0,p16,c14
07-05-2018,0.45,21.98,286,1,p16,c14
14-05-2018,0.6,0,290,2,p16,c14
21-05-2018,0.14,0,265,2,p16,c14
28-05-2018,0.38,0,226,3,p16,c14
04-06-2018,0.4,61.66,310,1,p16,c14
11-06-2018,0.32,36.99,321,2,p16,c14
18-06-2018,0.27,32.99,351,2,p16,c14
25-06-2018,0.41,0,209,3,p16,c14
02-07-2018,0,0,87,0,p16,c14
09-07-2018,0.41,32.99,79,3,p16,c14
16-07-2018,0.15,65.98,71,1,p16,c14
23-07-2018,0.3,32.99,72,2,p16,c14
30-07-2018,0.24,32.99,120,4,p16,c14
06-08-2018,0.55,32.99,122,2,p16,c14
13-08-2018,0.45,0,132,3,p16,c14
20-08-2018,0.57,32.99,138,4,p16,c14
27-08-2018,1.35,72.93,138,7,p16,c14
10-09-2018,0.71,12.99,113,4,p16,c14
17-09-2018,0.39,0,427,1,p16,c14
24-09-2018,0.15,0,343,1,p16,c14
01-10-2018,0.03,0,448,1,p16,c14
08-10-2018,0.4,0,356,3,p16,c14
15-10-2018,0,0,433,0,p16,c14
22-10-2018,0.32,30.99,364,2,p16,c14
29-10-2018,0,0,471,0,p16,c14
05-11-2018,0.52,61.98,731,3,p16,c14
12-11-2018,1.17,30.21,1184,5,p16,c14
19-11-2018,0.76,30.87,1017,4,p16,c14
26-11-2018,0.33,0,297,3,p16,c14
03-12-2018,0.11,0,1078,1,p16,c14
17-12-2018,0,0,25,0,p16,c14
24-12-2018,0.19,0,177,3,p16,c14
01-01-2018,0,0,0,0,p17,c9
08-01-2018,0,0,0,0,p17,c9
15-01-2018,0,0,0,0,p17,c9
22-01-2018,0,0,0,0,p17,c9
29-01-2018,0,0,0,0,p17,c9
05-02-2018,0,0,0,0,p17,c9
12-02-2018,0,0,0,0,p17,c9
19-02-2018,0,0,0,0,p17,c9
26-02-2018,0,0,0,0,p17,c9
05-03-2018,0,0,0,0,p17,c9
12-03-2018,0,0,0,0,p17,c9
19-03-2018,0,0,0,0,p17,c9
26-03-2018,0,0,0,0,p17,c9
02-04-2018,0,0,0,0,p17,c9
09-04-2018,0,0,0,0,p17,c9
16-04-2018,0.17,23.99,210,2,p17,c9
23-04-2018,0.99,23.99,527,8,p17,c9
30-04-2018,1.08,23.99,1511,9,p17,c9
07-05-2018,1.27,23.99,1526,4,p17,c9
14-05-2018,0.71,15.99,2469,4,p17,c9
21-05-2018,2.73,16.29,1336,16,p17,c9
28-05-2018,2.56,114.74,1336,14,p17,c9
04-06-2018,2.25,81.36,603,13,p17,c9
11-06-2018,0.64,71.97,1036,6,p17,c9
18-06-2018,3.07,97.12,2378,14,p17,c9
25-06-2018,4.23,38.67,5424,19,p17,c9
02-07-2018,3.55,38.67,6571,16,p17,c9
09-07-2018,2.18,23.99,8160,12,p17,c9
16-07-2018,3.93,60.97,9152,18,p17,c9
23-07-2018,3.95,0,7231,20,p17,c9
30-07-2018,5.06,117.22,10401,26,p17,c9
06-08-2018,6.94,97.72,9533,36,p17,c9
13-08-2018,5.65,108.06,8048,26,p17,c9
20-08-2018,7.49,155.19,8692,32,p17,c9
27-08-2018,9.56,189.68,10513,41,p17,c9
03-09-2018,8.4,109.64,10655,41,p17,c9
10-09-2018,6.65,111.85,8337,31,p17,c9
17-09-2018,7.23,158.32,6776,29,p17,c9
24-09-2018,13.27,263.26,8750,52,p17,c9
01-10-2018,7.89,257.12,9831,44,p17,c9
08-10-2018,10.5,369.41,11215,58,p17,c9
15-10-2018,13.41,66.33,13279,63,p17,c9
22-10-2018,15.07,246.2,12033,56,p17,c9
29-10-2018,23.12,149.11,15723,97,p17,c9
05-11-2018,23.25,361.56,25274,125,p17,c9
12-11-2018,21.93,299.37,22626,115,p17,c9
19-11-2018,26.3,559.78,39031,151,p17,c9
26-11-2018,32.49,707.37,29810,165,p17,c9
03-12-2018,42.95,661.74,52830,210,p17,c9
10-12-2018,47.31,737.17,52640,219,p17,c9
17-12-2018,23.27,466.89,23634,103,p17,c9
24-12-2018,12.02,142.42,12850,49,p17,c9
01-01-2018,218.59,1448.41,77871,341,p18,c7
08-01-2018,0,0,0,0,p18,c7
15-01-2018,0,0,0,0,p18,c7
22-01-2018,107.36,615.94,24587,152,p18,c7
29-01-2018,159.5,1124.96,44514,225,p18,c7
05-02-2018,0,0,0,0,p18,c7
12-02-2018,0,0,0,0,p18,c7
19-02-2018,0,0,0,0,p18,c7
26-02-2018,0,0,0,0,p18,c7
05-03-2018,0,0,0,0,p18,c7
12-03-2018,0,0,0,0,p18,c7
19-03-2018,0,0,0,0,p18,c7
26-03-2018,0.59,0,41,1,p18,c7
02-04-2018,0,0,0,0,p18,c7
09-04-2018,0,0,0,0,p18,c7
23-04-2018,0,0,0,0,p18,c7
30-07-2018,0,0,263,0,p18,c7
13-08-2018,6.29,91.21,12939,27,p18,c7
20-08-2018,4.78,74.97,6063,15,p18,c7
27-08-2018,0,0,0,0,p18,c7
03-09-2018,0.32,0,2374,2,p18,c7
10-09-2018,8.6,103.22,22406,26,p18,c7
17-09-2018,12.87,49.98,35123,41,p18,c7
24-09-2018,13.6,169.58,41897,61,p18,c7
01-10-2018,14.92,163.85,48723,54,p18,c7
08-10-2018,15.96,195.54,40682,67,p18,c7
15-10-2018,16.61,97.11,40345,65,p18,c7
22-10-2018,54.21,215.61,72221,115,p18,c7
29-10-2018,53.09,127.64,54014,127,p18,c7
05-11-2018,58.41,376.25,78795,173,p18,c7
12-11-2018,133.59,733.17,87847,250,p18,c7
19-11-2018,128.94,564.53,63044,224,p18,c7
26-11-2018,0,0,0,0,p18,c7
03-12-2018,0,0,0,0,p18,c7
10-12-2018,52.39,695.85,55381,134,p18,c7
17-12-2018,119.3,1813.68,176374,333,p18,c7
24-12-2018,15.87,137.72,42604,57,p18,c7
01-01-2018,0.38,0,506,5,p19,c9
08-01-2018,0.66,8.15,395,5,p19,c9
15-01-2018,0.1,0,320,1,p19,c9
22-01-2018,0.5,15.89,606,5,p19,c9
29-01-2018,0.2,0,223,2,p19,c9
05-02-2018,0,0,0,0,p19,c9
12-02-2018,0,0,0,0,p19,c9
19-02-2018,0,0,0,0,p19,c9
26-02-2018,0,0,0,0,p19,c9
05-03-2018,0,0,0,0,p19,c9
12-03-2018,0,0,0,0,p19,c9
19-03-2018,0,0,0,0,p19,c9
26-03-2018,0.77,32.99,479,7,p19,c9
02-04-2018,0.5,0,468,4,p19,c9
09-04-2018,0.36,0,661,3,p19,c9
16-04-2018,3.15,84.74,2516,16,p19,c9
23-04-2018,2.47,0,4710,14,p19,c9
30-04-2018,2.2,76.36,5591,11,p19,c9
07-05-2018,1.75,32.99,2143,8,p19,c9
14-05-2018,2.9,9.99,2536,14,p19,c9
21-05-2018,4.29,32.99,4575,18,p19,c9
28-05-2018,3.11,44.94,6773,16,p19,c9
04-06-2018,4.2,65.54,3081,21,p19,c9
11-06-2018,5.26,329.9,4080,23,p19,c9
18-06-2018,2.31,59.6,3867,12,p19,c9
25-06-2018,2.54,0,5826,13,p19,c9
02-07-2018,2.38,32.99,6459,12,p19,c9
09-07-2018,3.11,52.08,4386,17,p19,c9
16-07-2018,5.34,160.9,3395,27,p19,c9
23-07-2018,2.91,15.49,3990,14,p19,c9
30-07-2018,5.76,65.98,8774,29,p19,c9
06-08-2018,6.25,73.95,6305,29,p19,c9
13-08-2018,6.18,181.32,6188,29,p19,c9
20-08-2018,6.55,270.96,6047,29,p19,c9
27-08-2018,5.33,80.87,7316,24,p19,c9
03-09-2018,6.81,164.94,8704,36,p19,c9
10-09-2018,8.32,99.53,7833,39,p19,c9
17-09-2018,7.81,12.79,9174,37,p19,c9
24-09-2018,7.78,155.81,8187,38,p19,c9
01-10-2018,6.73,66.3,8316,35,p19,c9
08-10-2018,8.29,120.93,9266,38,p19,c9
15-10-2018,5.6,140.21,7971,29,p19,c9
22-10-2018,8.72,68.96,10766,47,p19,c9
29-10-2018,4.77,86.31,5913,27,p19,c9
05-11-2018,2.93,83.95,6885,19,p19,c9
12-11-2018,3.76,18.88,7159,22,p19,c9
19-11-2018,4.83,107.7,19111,26,p19,c9
26-11-2018,4.09,19.99,10469,28,p19,c9
03-12-2018,7.89,174.97,14504,50,p19,c9
10-12-2018,9.07,95.5,23057,57,p19,c9
17-12-2018,5.63,64.92,14973,34,p19,c9
24-12-2018,1.08,23.66,3751,6,p19,c9
01-01-2018,0,0,18,0,p20,c1
08-01-2018,1.32,0,150,4,p20,c1
15-01-2018,2.28,29.4,1744,4,p20,c1
22-01-2018,1.12,144.21,1115,2,p20,c1
29-01-2018,0.19,0,376,1,p20,c1
05-02-2018,0,0,0,0,p20,c1
12-02-2018,0,0,0,0,p20,c1
19-02-2018,0,0,0,0,p20,c1
26-02-2018,0,0,0,0,p20,c1
05-03-2018,0,0,0,0,p20,c1
12-03-2018,0,0,0,0,p20,c1
19-03-2018,0,0,0,0,p20,c1
26-03-2018,0,0,22,0,p20,c1
02-04-2018,0.12,0,109,2,p20,c1
09-04-2018,0.66,0,297,2,p20,c1
16-04-2018,0,0,224,0,p20,c1
23-04-2018,0.02,0,175,1,p20,c1
30-04-2018,0,0,293,0,p20,c1
07-05-2018,0.3,17.98,252,1,p20,c1
14-05-2018,0.28,0,300,2,p20,c1
21-05-2018,0.42,0,386,2,p20,c1
28-05-2018,1.09,0,377,4,p20,c1
04-06-2018,0.4,19.99,285,2,p20,c1
11-06-2018,0,0,166,0,p20,c1
18-06-2018,0.71,30.47,436,2,p20,c1
25-06-2018,2.78,0,641,4,p20,c1
02-07-2018,0,0,841,0,p20,c1
09-07-2018,0.71,56.49,243,3,p20,c1
16-07-2018,0.43,0,216,1,p20,c1
23-07-2018,1.01,0,197,3,p20,c1
30-07-2018,2.44,0,562,4,p20,c1
06-08-2018,0.17,0,257,2,p20,c1
13-08-2018,0.44,0,221,1,p20,c1
20-08-2018,0.18,0,293,2,p20,c1
27-08-2018,0.57,0,242,1,p20,c1
03-09-2018,1.58,0,667,2,p20,c1
10-09-2018,4.89,0,1118,6,p20,c1
17-09-2018,2.83,91.17,1170,6,p20,c1
24-09-2018,7,117.65,1100,12,p20,c1
01-10-2018,3.02,0,1944,6,p20,c1
08-10-2018,2.73,0,2135,7,p20,c1
15-10-2018,9.44,0,2064,14,p20,c1
22-10-2018,13.27,92.77,7207,19,p20,c1
29-10-2018,41.16,220.41,12283,53,p20,c1
05-11-2018,29.2,140.38,7766,48,p20,c1
12-11-2018,63.61,523.64,25077,126,p20,c1
19-11-2018,68.25,1513.93,38045,202,p20,c1
26-11-2018,96.29,2121.98,148706,299,p20,c1
03-12-2018,124.35,2216.3,62937,316,p20,c1
10-12-2018,0,0,0,0,p20,c1
17-12-2018,85.78,809.31,64196,208,p20,c1
24-12-2018,10.01,91.95,6832,20,p20,c1
01-01-2018,2.14,51.53,1878,12,p21,c5
08-01-2018,3.22,0,2883,16,p21,c5
15-01-2018,2.33,37.05,3358,13,p21,c5
22-01-2018,2.26,17.99,2014,14,p21,c5
29-01-2018,0.4,0,384,2,p21,c5
05-02-2018,0,0,0,0,p21,c5
12-02-2018,0,0,0,0,p21,c5
19-02-2018,0,0,0,0,p21,c5
26-02-2018,0,0,0,0,p21,c5
05-03-2018,0,0,0,0,p21,c5
12-03-2018,0,0,0,0,p21,c5
19-03-2018,0,0,0,0,p21,c5
26-03-2018,3.16,159.08,2044,15,p21,c5
02-04-2018,29.26,450.92,8570,92,p21,c5
09-04-2018,53.92,456.8,31447,175,p21,c5
16-04-2018,80.1,883.38,53358,250,p21,c5
23-04-2018,68.15,655.87,42510,199,p21,c5
30-04-2018,56.15,503.38,43296,170,p21,c5
07-05-2018,59.62,943.14,49187,170,p21,c5
14-05-2018,59.92,577.07,49149,183,p21,c5
21-05-2018,54.77,469.5,49546,164,p21,c5
28-05-2018,58.85,499.55,68990,178,p21,c5
04-06-2018,63.99,318.7,84009,199,p21,c5
11-06-2018,62.19,560.9,80087,187,p21,c5
18-06-2018,54.53,383.42,50150,159,p21,c5
25-06-2018,28.46,107.54,38174,90,p21,c5
02-07-2018,29.15,221.87,30957,90,p21,c5
09-07-2018,20.21,203.98,22805,73,p21,c5
16-07-2018,25.93,400.67,17934,80,p21,c5
23-07-2018,19.52,383.63,16713,69,p21,c5
30-07-2018,28.87,251.57,22289,93,p21,c5
06-08-2018,24.95,222.47,26028,83,p21,c5
13-08-2018,37.41,531.33,28449,115,p21,c5
20-08-2018,36.08,425.98,32568,114,p21,c5
27-08-2018,24.5,182.08,32679,82,p21,c5
03-09-2018,34.52,262.32,38660,106,p21,c5
10-09-2018,19.04,97.14,28618,68,p21,c5
17-09-2018,20.13,248.95,27831,69,p21,c5
24-09-2018,17.94,237.83,24016,60,p21,c5
01-10-2018,14.48,57.17,21660,54,p21,c5
08-10-2018,13.66,97.88,19250,47,p21,c5
15-10-2018,10.77,72.96,17795,38,p21,c5
22-10-2018,8.39,12.99,16849,32,p21,c5
29-10-2018,7.8,56.17,9028,28,p21,c5
05-11-2018,6.87,56.39,10482,29,p21,c5
12-11-2018,6.79,72.66,14085,28,p21,c5
19-11-2018,8.09,0,28523,35,p21,c5
26-11-2018,4.92,0,12526,26,p21,c5
03-12-2018,6.47,247.24,21041,36,p21,c5
10-12-2018,5.53,73.69,22363,33,p21,c5
17-12-2018,2.9,55.59,12497,17,p21,c5
24-12-2018,1.9,68.56,5087,8,p21,c5
01-01-2018,0.38,18.91,270,5,p22,c5
08-01-2018,0.3,0,237,2,p22,c5
15-01-2018,0.16,0,88,1,p22,c5
22-01-2018,0.12,26.18,48,2,p22,c5
29-01-2018,0,0,20,0,p22,c5
05-02-2018,0,0,0,0,p22,c5
12-02-2018,0,0,0,0,p22,c5
19-02-2018,0,0,0,0,p22,c5
26-02-2018,0,0,0,0,p22,c5
05-03-2018,0,0,0,0,p22,c5
12-03-2018,0,0,0,0,p22,c5
19-03-2018,0,0,0,0,p22,c5
26-03-2018,0.02,0,103,1,p22,c5
02-04-2018,0.32,42.16,107,2,p22,c5
09-04-2018,0.02,0,111,1,p22,c5
16-04-2018,0.18,19.99,96,2,p22,c5
23-04-2018,0.05,0,100,1,p22,c5
30-04-2018,0,0,88,0,p22,c5
07-05-2018,0.29,0,57,3,p22,c5
14-05-2018,0.61,19.99,77,5,p22,c5
21-05-2018,0.47,0,329,3,p22,c5
28-05-2018,0.28,0,620,2,p22,c5
04-06-2018,1.26,0,784,6,p22,c5
11-06-2018,1.04,40.93,701,7,p22,c5
18-06-2018,0.04,0,821,1,p22,c5
25-06-2018,0.38,11.99,821,2,p22,c5
02-07-2018,0.76,0,684,3,p22,c5
09-07-2018,0.39,28.57,571,2,p22,c5
16-07-2018,0.73,154.81,475,4,p22,c5
23-07-2018,0.15,19.99,452,1,p22,c5
30-07-2018,0.45,12.99,491,2,p22,c5
06-08-2018,0,0,507,0,p22,c5
13-08-2018,0.75,65.14,645,3,p22,c5
20-08-2018,0.91,19.99,693,5,p22,c5
27-08-2018,1.48,426.04,787,6,p22,c5
03-09-2018,0.03,0,500,1,p22,c5
10-09-2018,0.44,78.34,404,3,p22,c5
17-09-2018,0.53,178.59,484,3,p22,c5
24-09-2018,0.83,0,446,2,p22,c5
01-10-2018,0,0,383,0,p22,c5
08-10-2018,0,0,400,0,p22,c5
15-10-2018,0,0,390,0,p22,c5
22-10-2018,0.17,0,437,1,p22,c5
29-10-2018,0,0,378,0,p22,c5
05-11-2018,0,0,372,0,p22,c5
12-11-2018,0.33,0,113,1,p22,c5
19-11-2018,0.52,0,901,2,p22,c5
26-11-2018,0.3,19.9,1097,3,p22,c5
03-12-2018,1.04,0,1996,6,p22,c5
10-12-2018,0.27,14.89,810,3,p22,c5
17-12-2018,0.21,0,960,2,p22,c5
24-12-2018,0.27,0,380,1,p22,c5
01-01-2018,1.24,0,7057,11,p23,c5
08-01-2018,1.42,31.1,5631,14,p23,c5
15-01-2018,1,0,4793,13,p23,c5
22-01-2018,2.2,152.68,2903,18,p23,c5
29-01-2018,0.2,0,410,3,p23,c5
05-02-2018,0,0,0,0,p23,c5
12-02-2018,0,0,0,0,p23,c5
19-02-2018,0,0,0,0,p23,c5
26-02-2018,0,0,0,0,p23,c5
05-03-2018,0,0,0,0,p23,c5
12-03-2018,0,0,0,0,p23,c5
19-03-2018,0,0,0,0,p23,c5
26-03-2018,2.14,21.8,1432,15,p23,c5
02-04-2018,1.32,88.13,1381,11,p23,c5
09-04-2018,1.27,0,1457,10,p23,c5
16-04-2018,0.55,26.17,1533,7,p23,c5
23-04-2018,2.86,60.29,1987,18,p23,c5
30-04-2018,2.52,8.88,2461,14,p23,c5
07-05-2018,4.93,17.18,2899,24,p23,c5
14-05-2018,4.84,28.27,3604,25,p23,c5
21-05-2018,6.97,107.39,5013,27,p23,c5
28-05-2018,8.68,162.8,5418,36,p23,c5
04-06-2018,12.57,165.93,5951,47,p23,c5
11-06-2018,4.52,107.93,5506,21,p23,c5
18-06-2018,11.62,55.88,7672,41,p23,c5
25-06-2018,9.89,76.95,7842,36,p23,c5
02-07-2018,5.8,139.09,5774,22,p23,c5
09-07-2018,3.54,160.36,3453,17,p23,c5
16-07-2018,4.04,46.68,6956,22,p23,c5
23-07-2018,4.76,69.07,6580,22,p23,c5
30-07-2018,7.24,45.85,8546,35,p23,c5
06-08-2018,11.77,74.24,9920,48,p23,c5
