Date,Units,Revenue,Inventory_Amount,Inventory_Units,Price,PID,CID
15-10-2018,2,11.78,37,,5.89,p10,c5
22-10-2018,0,0,33,,,p10,c5
29-10-2018,422,2488.04,33,,5.895829384,p10,c5
05-11-2018,655,3858.71,832,,5.891160305,p10,c5
12-11-2018,648,3817.48,760,,5.89117284,p10,c5
19-11-2018,264,1556.36,392,,5.89530303,p10,c5
26-11-2018,616,3629.48,448,,5.892012987,p10,c5
03-12-2018,573,3379.41,3213,,5.897748691,p10,c5
10-12-2018,868,5118.51,2537,,5.896900922,p10,c5
17-12-2018,674,3980.92,1665,,5.906409496,p10,c5
24-12-2018,356,2100.85,1056,,5.901264045,p10,c5
01-01-2018,87,1565.29,,,17.99183908,p11,c12
08-01-2018,90,1619.1,497,,17.99,p11,c12
15-01-2018,58,1043.42,399,,17.99,p11,c12
22-01-2018,94,1691.24,351,,17.99191489,p11,c12
29-01-2018,101,1816.99,260,,17.99,p11,c12
05-02-2018,86,1547.14,340,,17.99,p11,c12
12-02-2018,58,1043.64,401,,17.9937931,p11,c12
19-02-2018,102,1834.98,402,,17.99,p11,c12
26-02-2018,126,2266.74,329,,17.99,p11,c12
05-03-2018,146,2627.5,232,,17.99657534,p11,c12
12-03-2018,113,2032.87,210,,17.99,p11,c12
19-03-2018,190,3418.1,200,,17.99,p11,c12
26-03-2018,92,1655.39,373,,17.99336957,p11,c12
02-04-2018,142,2554.58,415,,17.99,p11,c12
09-04-2018,98,1763.02,295,,17.99,p11,c12
16-04-2018,124,2230.76,309,,17.99,p11,c12
23-04-2018,124,2230.76,222,,17.99,p11,c12
30-04-2018,104,1870.96,300,,17.99,p11,c12
07-05-2018,105,1889.03,491,,17.9907619,p11,c12
14-05-2018,83,1536.37,404,,18.51048193,p11,c12
21-05-2018,45,1131.17,366,,25.13711111,p11,c12
28-05-2018,61,1694.33,400,,27.77590164,p11,c12
04-06-2018,34,951.14,451,,27.97470588,p11,c12
11-06-2018,41,1146.77,407,,27.97,p11,c12
18-06-2018,18,503.7,371,,27.98333333,p11,c12
25-06-2018,16,447.97,347,,27.998125,p11,c12
02-07-2018,37,1034.89,332,,27.97,p11,c12
09-07-2018,19,531.43,297,,27.97,p11,c12
16-07-2018,58,1622.67,283,,27.97706897,p11,c12
23-07-2018,26,727.54,295,,27.98230769,p11,c12
30-07-2018,62,1739.42,289,,28.05516129,p11,c12
06-08-2018,46,1286.77,323,,27.97326087,p11,c12
13-08-2018,74,2069.78,334,,27.97,p11,c12
20-08-2018,46,1286.62,367,,27.97,p11,c12
27-08-2018,100,2797,383,,27.97,p11,c12
03-09-2018,55,1538.35,310,,27.97,p11,c12
10-09-2018,90,2517.3,386,,27.97,p11,c12
17-09-2018,112,3132.64,455,,27.97,p11,c12
24-09-2018,84,2349.48,495,,27.97,p11,c12
01-10-2018,30,839.1,453,,27.97,p11,c12
08-10-2018,32,895.04,513,,27.97,p11,c12
15-10-2018,38,1063.22,508,,27.97947368,p11,c12
22-10-2018,29,811.53,463,,27.9837931,p11,c12
29-10-2018,27,755.27,446,,27.97296296,p11,c12
05-11-2018,30,839.1,417,,27.97,p11,c12
12-11-2018,34,950.98,391,,27.97,p11,c12
19-11-2018,11,307.67,358,,27.97,p11,c12
26-11-2018,32,895.04,342,,27.97,p11,c12
03-12-2018,42,1174.74,311,,27.97,p11,c12
10-12-2018,30,828.2,289,,27.60666667,p11,c12
17-12-2018,63,1726.36,267,,27.40253968,p11,c12
24-12-2018,7,181.3,207,,25.9,p11,c12
01-01-2018,21,351.92,,,16.75809524,p12,c5
08-01-2018,29,485.75,219,,16.75,p12,c5
15-01-2018,24,402,170,,16.75,p12,c5
22-01-2018,23,393.8,168,,17.12173913,p12,c5
29-01-2018,32,566.3,143,,17.696875,p12,c5
05-02-2018,22,368.5,117,,16.75,p12,c5
12-02-2018,11,184.25,85,,16.75,p12,c5
19-02-2018,24,402,74,,16.75,p12,c5
26-02-2018,23,387.61,37,,16.8526087,p12,c5
05-03-2018,22,368.5,30,,16.75,p12,c5
12-03-2018,4,67.17,4,,16.7925,p12,c5
26-03-2018,12,233.75,36,,19.47916667,p12,c5
02-04-2018,18,351.82,169,,19.54555556,p12,c5
09-04-2018,12,235,163,,19.58333333,p12,c5
16-04-2018,15,293.1,149,,19.54,p12,c5
23-04-2018,16,312.86,136,,19.55375,p12,c5
30-04-2018,12,234.48,120,,19.54,p12,c5
07-05-2018,12,234.48,110,,19.54,p12,c5
14-05-2018,23,450.06,100,,19.56782609,p12,c5
21-05-2018,9,176.18,74,,19.57555556,p12,c5
28-05-2018,15,292.57,74,,19.50466667,p12,c5
04-06-2018,14,275.5,79,,19.67857143,p12,c5
11-06-2018,75,1462.82,95,,19.50426667,p12,c5
18-06-2018,18,351,69,,19.5,p12,c5
25-06-2018,13,254.81,2,,19.60076923,p12,c5
02-07-2018,9,176.13,60,,19.57,p12,c5
09-07-2018,9,222.77,104,,24.75222222,p12,c5
16-07-2018,10,247.7,193,,24.77,p12,c5
23-07-2018,7,172.94,240,,24.70571429,p12,c5
30-07-2018,14,346.8,245,,24.77142857,p12,c5
06-08-2018,16,388.48,219,,24.28,p12,c5
13-08-2018,12,276.99,214,,23.0825,p12,c5
20-08-2018,14,321.97,196,,22.99785714,p12,c5
27-08-2018,15,344.42,182,,22.96133333,p12,c5
03-09-2018,31,711.88,196,,22.96387097,p12,c5
10-09-2018,30,688.8,246,,22.96,p12,c5
17-09-2018,31,712.22,232,,22.97483871,p12,c5
24-09-2018,54,1048.16,205,,19.41037037,p12,c5
01-10-2018,18,350.64,184,,19.48,p12,c5
08-10-2018,24,467.52,178,,19.48,p12,c5
15-10-2018,11,214.28,168,,19.48,p12,c5
22-10-2018,16,311.68,154,,19.48,p12,c5
29-10-2018,23,448.38,136,,19.49478261,p12,c5
05-11-2018,17,331.5,119,,19.5,p12,c5
12-11-2018,25,487.5,99,,19.5,p12,c5
19-11-2018,19,370.5,98,,19.5,p12,c5
26-11-2018,13,253.5,116,,19.5,p12,c5
03-12-2018,14,273,164,,19.5,p12,c5
10-12-2018,15,292.5,173,,19.5,p12,c5
17-12-2018,19,370.5,157,,19.5,p12,c5
24-12-2018,1,19.5,139,,19.5,p12,c5
01-01-2018,8,111.28,,,13.91,p13,c5
08-01-2018,20,331.96,120,,16.598,p13,c5
15-01-2018,11,204.63,120,,18.60272727,p13,c5
22-01-2018,14,255.4,122,,18.24285714,p13,c5
29-01-2018,11,195.32,108,,17.75636364,p13,c5
05-02-2018,12,213.98,97,,17.83166667,p13,c5
12-02-2018,14,251.3,87,,17.95,p13,c5
19-02-2018,15,269.25,70,,17.95,p13,c5
26-02-2018,13,233.35,58,,17.95,p13,c5
05-03-2018,3,53.85,42,,17.95,p13,c5
12-03-2018,13,233.35,37,,17.95,p13,c5
19-03-2018,18,323.24,27,,17.95777778,p13,c5
26-03-2018,17,305.41,36,,17.96529412,p13,c5
02-04-2018,16,303.84,72,,18.99,p13,c5
09-04-2018,4,75.96,55,,18.99,p13,c5
16-04-2018,14,251.86,49,,17.99,p13,c5
23-04-2018,13,233.1,37,,17.93076923,p13,c5
30-04-2018,5,86.75,55,,17.35,p13,c5
07-05-2018,10,174.9,65,,17.49,p13,c5
14-05-2018,11,189.09,52,,17.19,p13,c5
21-05-2018,3,51.57,47,,17.19,p13,c5
28-05-2018,8,137.52,61,,17.19,p13,c5
04-06-2018,11,189.09,60,,17.19,p13,c5
11-06-2018,9,154.71,74,,17.19,p13,c5
18-06-2018,4,68.76,65,,17.19,p13,c5
25-06-2018,13,223.47,62,,17.19,p13,c5
02-07-2018,13,223.47,49,,17.19,p13,c5
09-07-2018,8,137.52,61,,17.19,p13,c5
16-07-2018,17,292.23,60,,17.19,p13,c5
23-07-2018,14,240.56,85,,17.18285714,p13,c5
30-07-2018,9,154.62,72,,17.18,p13,c5
06-08-2018,14,240.52,61,,17.18,p13,c5
13-08-2018,20,343.6,84,,17.18,p13,c5
20-08-2018,14,240.52,76,,17.18,p13,c5
27-08-2018,29,498.22,89,,17.18,p13,c5
03-09-2018,38,652.84,98,,17.18,p13,c5
10-09-2018,44,755.92,105,,17.18,p13,c5
17-09-2018,46,790.28,91,,17.18,p13,c5
24-09-2018,46,790.28,71,,17.18,p13,c5
01-10-2018,23,395.14,115,,17.18,p13,c5
08-10-2018,13,223.34,98,,17.18,p13,c5
15-10-2018,12,206.16,139,,17.18,p13,c5
22-10-2018,21,360.78,157,,17.18,p13,c5
29-10-2018,24,412.32,185,,17.18,p13,c5
05-11-2018,12,206.16,171,,17.18,p13,c5
12-11-2018,20,343.6,137,,17.18,p13,c5
19-11-2018,9,154.62,185,,17.18,p13,c5
26-11-2018,24,412.32,225,,17.18,p13,c5
03-12-2018,18,309.24,212,,17.18,p13,c5
10-12-2018,21,343.36,207,,16.35047619,p13,c5
17-12-2018,17,275.23,256,,16.19,p13,c5
24-12-2018,2,30.38,263,,15.19,p13,c5
01-01-2018,8,52.96,,,6.62,p14,c15
08-01-2018,12,79.44,62,,6.62,p14,c15
15-01-2018,6,39.72,51,,6.62,p14,c15
22-01-2018,24,158.88,46,,6.62,p14,c15
29-01-2018,20,132.4,20,,6.62,p14,c15
12-02-2018,1,6.62,,,6.62,p14,c15
02-04-2018,6,46.46,0,,7.743333333,p14,c15
09-04-2018,9,89.91,163,,9.99,p14,c15
16-04-2018,2,19.98,177,,9.99,p14,c15
23-04-2018,3,29.97,177,,9.99,p14,c15
30-04-2018,9,89.91,176,,9.99,p14,c15
14-05-2018,2,19.98,145,,9.99,p14,c15
21-05-2018,3,28.6,161,,9.533333333,p14,c15
28-05-2018,6,51.72,162,,8.62,p14,c15
04-06-2018,3,25.86,156,,8.62,p14,c15
11-06-2018,11,108.52,153,,9.865454545,p14,c15
18-06-2018,9,81.69,143,,9.076666667,p14,c15
25-06-2018,7,69.93,133,,9.99,p14,c15
02-07-2018,4,39.96,129,,9.99,p14,c15
09-07-2018,18,156.53,128,,8.696111111,p14,c15
16-07-2018,34,293.08,116,,8.62,p14,c15
23-07-2018,36,315.86,88,,8.773888889,p14,c15
30-07-2018,24,234.28,69,,9.761666667,p14,c15
06-08-2018,21,193.35,1,,9.207142857,p14,c15
13-08-2018,29,258.2,31,,8.903448276,p14,c15
20-08-2018,16,137.92,36,,8.62,p14,c15
27-08-2018,23,198.26,94,,8.62,p14,c15
03-09-2018,26,224.12,168,,8.62,p14,c15
10-09-2018,36,310.32,237,,8.62,p14,c15
17-09-2018,13,112.06,285,,8.62,p14,c15
24-09-2018,17,146.54,281,,8.62,p14,c15
01-10-2018,8,68.96,263,,8.62,p14,c15
08-10-2018,11,105.78,259,,9.616363636,p14,c15
15-10-2018,19,188.44,245,,9.917894737,p14,c15
22-10-2018,17,154.76,230,,9.103529412,p14,c15
29-10-2018,7,61.02,213,,8.717142857,p14,c15
05-11-2018,6,57.88,206,,9.646666667,p14,c15
12-11-2018,18,156.53,196,,8.696111111,p14,c15
19-11-2018,10,86.28,179,,8.628,p14,c15
26-11-2018,18,155.16,168,,8.62,p14,c15
03-12-2018,30,258.6,151,,8.62,p14,c15
10-12-2018,17,146.54,122,,8.62,p14,c15
17-12-2018,7,60.42,106,,8.631428571,p14,c15
24-12-2018,7,60.34,96,,8.62,p14,c15
08-01-2018,19,416.95,0,,21.94473684,p15,c12
15-01-2018,21,463.68,19,,22.08,p15,c12
22-01-2018,1,21.76,0,,21.76,p15,c12
09-04-2018,14,339.1,16,,24.22142857,p15,c12
16-04-2018,13,323.05,56,,24.85,p15,c12
23-04-2018,14,312.77,82,,22.34071429,p15,c12
30-04-2018,24,517.22,76,,21.55083333,p15,c12
07-05-2018,21,456.29,85,,21.72809524,p15,c12
14-05-2018,22,474.56,70,,21.57090909,p15,c12
21-05-2018,22,461.8,93,,20.99090909,p15,c12
28-05-2018,23,486.28,103,,21.1426087,p15,c12
04-06-2018,25,532.07,110,,21.2828,p15,c12
11-06-2018,19,395.8,117,,20.83157895,p15,c12
18-06-2018,20,434.07,130,,21.7035,p15,c12
25-06-2018,16,341.65,220,,21.353125,p15,c12
02-07-2018,15,322.57,214,,21.50466667,p15,c12
09-07-2018,72,1509.24,270,,20.96166667,p15,c12
16-07-2018,23,543.08,227,,23.61217391,p15,c12
23-07-2018,36,851.13,298,,23.6425,p15,c12
30-07-2018,28,665.49,266,,23.7675,p15,c12
06-08-2018,38,904.6,243,,23.80526316,p15,c12
13-08-2018,46,1084.05,200,,23.56630435,p15,c12
20-08-2018,33,783.45,149,,23.74090909,p15,c12
27-08-2018,49,1167.95,111,,23.83571429,p15,c12
03-09-2018,67,1596.75,79,,23.83208955,p15,c12
10-09-2018,70,1668.64,39,,23.83771429,p15,c12
17-09-2018,0,0,1,,,p15,c12
24-09-2018,21,543.7,0,,25.89047619,p15,c12
01-10-2018,33,848.3,12,,25.70606061,p15,c12
08-10-2018,27,691.49,185,,25.61074074,p15,c12
15-10-2018,21,525.07,233,,25.00333333,p15,c12
22-10-2018,32,799.68,228,,24.99,p15,c12
29-10-2018,28,699.72,194,,24.99,p15,c12
05-11-2018,39,974.61,165,,24.99,p15,c12
12-11-2018,16,387.14,130,,24.19625,p15,c12
19-11-2018,32,720.94,140,,22.529375,p15,c12
26-11-2018,50,1122.5,132,,22.45,p15,c12
03-12-2018,50,1123.46,103,,22.4692,p15,c12
10-12-2018,39,875.55,66,,22.45,p15,c12
17-12-2018,20,449,23,,22.45,p15,c12
24-12-2018,0,0,1,,,p15,c12
01-01-2018,7,224.11,,,32.01571429,p16,c14
08-01-2018,3,96.75,31,,32.25,p16,c14
15-01-2018,1,32.25,29,,32.25,p16,c14
29-01-2018,1,32.49,27,,32.49,p16,c14
12-02-2018,1,32.25,26,,32.25,p16,c14
19-02-2018,4,129,26,,32.25,p16,c14
26-02-2018,3,96.75,21,,32.25,p16,c14
05-03-2018,1,32.25,18,,32.25,p16,c14
12-03-2018,6,193.5,17,,32.25,p16,c14
26-03-2018,6,193.5,19,,32.25,p16,c14
09-04-2018,4,129,29,,32.25,p16,c14
16-04-2018,8,258,23,,32.25,p16,c14
23-04-2018,2,64.5,13,,32.25,p16,c14
30-04-2018,1,32.25,11,,32.25,p16,c14
07-05-2018,3,96.75,21,,32.25,p16,c14
14-05-2018,2,65.36,31,,32.68,p16,c14
21-05-2018,1,32.68,28,,32.68,p16,c14
28-05-2018,5,163.35,28,,32.67,p16,c14
04-06-2018,2,65.34,22,,32.67,p16,c14
11-06-2018,3,98,21,,32.66666667,p16,c14
18-06-2018,10,332.3,18,,33.23,p16,c14
25-06-2018,2,65.98,8,,32.99,p16,c14
02-07-2018,3,98.97,16,,32.99,p16,c14
09-07-2018,2,65.98,26,,32.99,p16,c14
16-07-2018,4,131.96,26,,32.99,p16,c14
23-07-2018,4,131.96,21,,32.99,p16,c14
30-07-2018,3,98.97,18,,32.99,p16,c14
06-08-2018,3,98.97,13,,32.99,p16,c14
13-08-2018,3,98.97,23,,32.99,p16,c14
20-08-2018,4,131.96,19,,32.99,p16,c14
27-08-2018,3,98.97,14,,32.99,p16,c14
10-09-2018,2,65.98,11,,32.99,p16,c14
17-09-2018,9,296.91,17,,32.99,p16,c14
24-09-2018,7,230.93,22,,32.99,p16,c14
01-10-2018,2,65.98,26,,32.99,p16,c14
08-10-2018,13,428.87,38,,32.99,p16,c14
15-10-2018,2,61.98,29,,30.99,p16,c14
22-10-2018,2,61.98,37,,30.99,p16,c14
29-10-2018,2,61.98,45,,30.99,p16,c14
05-11-2018,11,340.89,43,,30.99,p16,c14
12-11-2018,5,154.95,32,,30.99,p16,c14
19-11-2018,4,122.12,38,,30.53,p16,c14
26-11-2018,10,301.5,34,,30.15,p16,c14
03-12-2018,1,30.17,69,,30.17,p16,c14
17-12-2018,2,59.86,74,,29.93,p16,c14
24-12-2018,0,0,56,,,p16,c14
01-01-2018,11,215.16,,,19.56,p17,c9
08-01-2018,15,292.91,241,,19.52733333,p17,c9
15-01-2018,15,292.91,227,,19.52733333,p17,c9
22-01-2018,14,284.82,211,,20.34428571,p17,c9
29-01-2018,10,235.2,196,,23.52,p17,c9
05-02-2018,14,334.92,185,,23.92285714,p17,c9
12-02-2018,14,335.86,173,,23.99,p17,c9
19-02-2018,15,359.85,158,,23.99,p17,c9
26-02-2018,7,167.93,143,,23.99,p17,c9
05-03-2018,11,250.69,133,,22.79,p17,c9
12-03-2018,21,478.59,124,,22.79,p17,c9
19-03-2018,18,410.22,105,,22.79,p17,c9
26-03-2018,15,341.85,92,,22.79,p17,c9
02-04-2018,63,1435.77,78,,22.79,p17,c9
09-04-2018,20,458.86,39,,22.943,p17,c9
16-04-2018,12,277.41,50,,23.1175,p17,c9
23-04-2018,7,167.93,118,,23.99,p17,c9
30-04-2018,16,383.84,129,,23.99,p17,c9
07-05-2018,9,215.91,177,,23.99,p17,c9
14-05-2018,5,119.95,164,,23.99,p17,c9
21-05-2018,6,143.94,160,,23.99,p17,c9
28-05-2018,8,191.92,153,,23.99,p17,c9
04-06-2018,11,263.89,147,,23.99,p17,c9
11-06-2018,6,143.94,134,,23.99,p17,c9
18-06-2018,7,167.93,127,,23.99,p17,c9
25-06-2018,9,215.91,121,,23.99,p17,c9
02-07-2018,6,143.94,113,,23.99,p17,c9
09-07-2018,9,215.91,105,,23.99,p17,c9
16-07-2018,15,359.85,99,,23.99,p17,c9
23-07-2018,9,215.91,87,,23.99,p17,c9
30-07-2018,9,215.91,78,,23.99,p17,c9
06-08-2018,22,527.78,68,,23.99,p17,c9
13-08-2018,8,191.92,48,,23.99,p17,c9
20-08-2018,15,359.85,61,,23.99,p17,c9
27-08-2018,22,527.78,47,,23.99,p17,c9
03-09-2018,20,479.8,27,,23.99,p17,c9
10-09-2018,46,1103.54,39,,23.99,p17,c9
17-09-2018,29,695.71,29,,23.99,p17,c9
24-09-2018,34,815.66,20,,23.99,p17,c9
01-10-2018,23,551.77,44,,23.99,p17,c9
08-10-2018,19,455.81,69,,23.99,p17,c9
15-10-2018,11,263.89,64,,23.99,p17,c9
22-10-2018,12,287.88,52,,23.99,p17,c9
29-10-2018,17,412.63,56,,24.27235294,p17,c9
05-11-2018,19,474.05,81,,24.95,p17,c9
12-11-2018,23,573.85,78,,24.95,p17,c9
19-11-2018,24,598.8,79,,24.95,p17,c9
26-11-2018,57,1422.15,132,,24.95,p17,c9
03-12-2018,51,1272.67,108,,24.95431373,p17,c9
10-12-2018,84,2095.8,127,,24.95,p17,c9
17-12-2018,62,1546.9,59,,24.95,p17,c9
24-12-2018,6,149.7,57,,24.95,p17,c9
01-01-2018,289,6362.4,,,22.01522491,p18,c7
08-01-2018,221,4860.29,1341,,21.99226244,p18,c7
15-01-2018,196,4310.04,1217,,21.99,p18,c7
22-01-2018,320,7036.8,1090,,21.99,p18,c7
29-01-2018,378,8371.72,857,,22.14740741,p18,c7
05-02-2018,346,7626.39,600,,22.0415896,p18,c7
12-02-2018,197,4332.03,418,,21.99,p18,c7
19-02-2018,205,4507.95,281,,21.99,p18,c7
26-02-2018,205,4507.95,180,,21.99,p18,c7
05-03-2018,269,5915.31,69,,21.99,p18,c7
12-03-2018,45,995.55,7,,22.12333333,p18,c7
19-03-2018,12,284.88,2,,23.74,p18,c7
26-03-2018,10,246.9,0,,24.69,p18,c7
02-04-2018,5,124.95,0,,24.99,p18,c7
09-04-2018,2,49.98,0,,24.99,p18,c7
23-04-2018,1,21.99,1,,21.99,p18,c7
30-07-2018,2,52.57,1,,26.285,p18,c7
13-08-2018,10,249.9,0,,24.99,p18,c7
20-08-2018,23,574.77,32,,24.99,p18,c7
27-08-2018,0,0,133,,,p18,c7
03-09-2018,0,0,311,,,p18,c7
10-09-2018,40,999.6,505,,24.99,p18,c7
17-09-2018,56,1399.44,493,,24.99,p18,c7
24-09-2018,47,1195.08,554,,25.42723404,p18,c7
01-10-2018,126,2599.3,636,,20.62936508,p18,c7
08-10-2018,40,902.8,1034,,22.57,p18,c7
15-10-2018,44,1034.47,1462,,23.51068182,p18,c7
22-10-2018,37,929.25,1786,,25.11486486,p18,c7
29-10-2018,61,1518.14,1797,,24.88754098,p18,c7
05-11-2018,46,1197.65,1796,,26.03586957,p18,c7
12-11-2018,49,1320.42,1743,,26.94734694,p18,c7
19-11-2018,125,3373.75,1706,,26.99,p18,c7
26-11-2018,57,1538.43,1771,,26.99,p18,c7
03-12-2018,22,591.84,1915,,26.90181818,p18,c7
10-12-2018,59,1859.45,2089,,31.51610169,p18,c7
17-12-2018,279,8749.51,2308,,31.3602509,p18,c7
24-12-2018,37,1077.95,2277,,29.13378378,p18,c7
01-01-2018,10,278.33,,,27.833,p19,c9
08-01-2018,6,167.75,121,,27.95833333,p19,c9
15-01-2018,9,250.32,114,,27.81333333,p19,c9
22-01-2018,18,493.92,107,,27.44,p19,c9
29-01-2018,11,308.06,88,,28.00545455,p19,c9
05-02-2018,14,387.98,72,,27.71285714,p19,c9
12-02-2018,12,335.13,64,,27.9275,p19,c9
19-02-2018,9,250.56,49,,27.84,p19,c9
26-02-2018,8,226.91,44,,28.36375,p19,c9
05-03-2018,12,338.02,29,,28.16833333,p19,c9
12-03-2018,12,334.06,20,,27.83833333,p19,c9
19-03-2018,7,195.65,6,,27.95,p19,c9
26-03-2018,17,561.61,28,,33.03588235,p19,c9
02-04-2018,14,462,89,,33,p19,c9
09-04-2018,7,232.12,86,,33.16,p19,c9
16-04-2018,10,331.71,77,,33.171,p19,c9
23-04-2018,8,264.24,68,,33.03,p19,c9
30-04-2018,5,164.95,64,,32.99,p19,c9
07-05-2018,11,363.69,77,,33.06272727,p19,c9
14-05-2018,5,165.11,63,,33.022,p19,c9
21-05-2018,14,462.6,72,,33.04285714,p19,c9
28-05-2018,15,496.67,57,,33.11133333,p19,c9
04-06-2018,8,264.33,61,,33.04125,p19,c9
11-06-2018,16,528.03,58,,33.001875,p19,c9
18-06-2018,7,231.37,41,,33.05285714,p19,c9
25-06-2018,5,165.53,36,,33.106,p19,c9
02-07-2018,9,297.74,98,,33.08222222,p19,c9
09-07-2018,9,297.02,103,,33.00222222,p19,c9
16-07-2018,10,330.72,94,,33.072,p19,c9
23-07-2018,7,231.17,86,,33.02428571,p19,c9
30-07-2018,13,429.41,81,,33.03153846,p19,c9
06-08-2018,7,230.93,67,,32.99,p19,c9
13-08-2018,5,164.95,61,,32.99,p19,c9
20-08-2018,13,430.86,79,,33.14307692,p19,c9
27-08-2018,14,461.86,63,,32.99,p19,c9
03-09-2018,24,792.29,76,,33.01208333,p19,c9
10-09-2018,17,561.42,56,,33.02470588,p19,c9
17-09-2018,26,892.84,58,,34.34,p19,c9
24-09-2018,38,1309.33,71,,34.45605263,p19,c9
01-10-2018,15,517.51,72,,34.50066667,p19,c9
08-10-2018,12,413.62,59,,34.46833333,p19,c9
15-10-2018,11,379.61,57,,34.51,p19,c9
22-10-2018,14,483.23,69,,34.51642857,p19,c9
29-10-2018,17,587.16,91,,34.53882353,p19,c9
05-11-2018,8,275.84,118,,34.48,p19,c9
12-11-2018,15,517.2,122,,34.48,p19,c9
19-11-2018,22,691.92,133,,31.45090909,p19,c9
26-11-2018,16,480.13,146,,30.008125,p19,c9
03-12-2018,14,419.16,153,,29.94,p19,c9
10-12-2018,24,719.11,162,,29.96291667,p19,c9
17-12-2018,16,479.44,151,,29.965,p19,c9
24-12-2018,5,149.87,134,,29.974,p19,c9
01-01-2018,9,347,,,38.55555556,p20,c1
08-01-2018,15,585.51,186,,39.034,p20,c1
15-01-2018,13,525.75,214,,40.44230769,p20,c1
22-01-2018,15,621.99,199,,41.466,p20,c1
29-01-2018,11,456.44,188,,41.49454545,p20,c1
05-02-2018,3,125.63,174,,41.87666667,p20,c1
12-02-2018,5,204.03,170,,40.806,p20,c1
19-02-2018,7,289.69,165,,41.38428571,p20,c1
26-02-2018,10,414.74,160,,41.474,p20,c1
05-03-2018,9,367.79,150,,40.86555556,p20,c1
12-03-2018,4,165.82,141,,41.455,p20,c1
19-03-2018,9,374.86,136,,41.65111111,p20,c1
26-03-2018,3,131.89,131,,43.96333333,p20,c1
02-04-2018,4,176.01,128,,44.0025,p20,c1
09-04-2018,2,83.92,124,,41.96,p20,c1
16-04-2018,7,307.83,122,,43.97571429,p20,c1
23-04-2018,2,88.19,117,,44.095,p20,c1
30-04-2018,6,241.28,113,,40.21333333,p20,c1
07-05-2018,6,236.89,106,,39.48166667,p20,c1
14-05-2018,8,324.72,100,,40.59,p20,c1
21-05-2018,9,367.16,91,,40.79555556,p20,c1
28-05-2018,12,491.11,81,,40.92583333,p20,c1
04-06-2018,3,124.01,69,,41.33666667,p20,c1
11-06-2018,4,155.14,63,,38.785,p20,c1
18-06-2018,5,203.75,60,,40.75,p20,c1
25-06-2018,5,198.96,56,,39.792,p20,c1
02-07-2018,1,47.99,66,,47.99,p20,c1
09-07-2018,4,175.35,66,,43.8375,p20,c1
16-07-2018,7,285.03,64,,40.71857143,p20,c1
23-07-2018,5,194.23,57,,38.846,p20,c1
30-07-2018,3,122.68,53,,40.89333333,p20,c1
06-08-2018,5,199.07,49,,39.814,p20,c1
13-08-2018,6,237.52,50,,39.58666667,p20,c1
20-08-2018,1,42.44,45,,42.44,p20,c1
27-08-2018,7,279.93,50,,39.99,p20,c1
03-09-2018,19,734.45,53,,38.65526316,p20,c1
10-09-2018,8,316.74,40,,39.5925,p20,c1
17-09-2018,15,573.76,38,,38.25066667,p20,c1
24-09-2018,17,645.49,26,,37.97,p20,c1
01-10-2018,5,191.87,41,,38.374,p20,c1
08-10-2018,8,313.86,49,,39.2325,p20,c1
15-10-2018,5,189.85,54,,37.97,p20,c1
22-10-2018,1,37.97,69,,37.97,p20,c1
29-10-2018,12,457.78,84,,38.14833333,p20,c1
05-11-2018,17,650.45,79,,38.26176471,p20,c1
12-11-2018,8,303.99,72,,37.99875,p20,c1
19-11-2018,36,1301.32,91,,36.14777778,p20,c1
26-11-2018,82,2704.63,88,,32.98329268,p20,c1
03-12-2018,116,2782.79,64,,23.98956897,p20,c1
10-12-2018,109,2529.94,29,,23.21045872,p20,c1
17-12-2018,16,540.76,13,,33.7975,p20,c1
24-12-2018,5,208.69,0,,41.738,p20,c1
01-01-2018,9,161.91,,,17.99,p21,c5
08-01-2018,12,215.88,435,,17.99,p21,c5
15-01-2018,15,269.85,424,,17.99,p21,c5
22-01-2018,20,359.8,410,,17.99,p21,c5
29-01-2018,19,341.81,395,,17.99,p21,c5
05-02-2018,33,593.67,375,,17.99,p21,c5
12-02-2018,19,341.81,342,,17.99,p21,c5
19-02-2018,24,431.86,320,,17.99416667,p21,c5
26-02-2018,47,845.53,298,,17.99,p21,c5
05-03-2018,43,773.57,248,,17.99,p21,c5
12-03-2018,41,737.59,202,,17.99,p21,c5
19-03-2018,73,1313.27,170,,17.99,p21,c5
26-03-2018,73,1313.27,250,,17.99,p21,c5
02-04-2018,91,1637.09,270,,17.99,p21,c5
09-04-2018,82,1475.34,286,,17.99195122,p21,c5
16-04-2018,112,2024.17,161,,18.07294643,p21,c5
23-04-2018,86,1697.46,115,,19.73790698,p21,c5
30-04-2018,76,1500.27,239,,19.74039474,p21,c5
07-05-2018,77,1494.49,442,,19.40896104,p21,c5
14-05-2018,58,1055.42,514,,18.19689655,p21,c5
21-05-2018,34,611.66,457,,17.99,p21,c5
28-05-2018,54,971.66,417,,17.9937037,p21,c5
04-06-2018,58,1043.42,372,,17.99,p21,c5
11-06-2018,48,863.52,307,,17.99,p21,c5
18-06-2018,44,791.56,282,,17.99,p21,c5
25-06-2018,24,431.76,262,,17.99,p21,c5
02-07-2018,41,737.59,285,,17.99,p21,c5
09-07-2018,31,557.69,248,,17.99,p21,c5
16-07-2018,53,953.53,254,,17.99113208,p21,c5
23-07-2018,30,539.7,218,,17.99,p21,c5
